"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
  22.040,   -120.572525,   
  22.329,   -121.837273,   
  22.622,   -123.106445,   
  22.918,   -124.379837,   
  23.218,   -125.657326,   
  23.522,   -126.938728,   
  23.831,   -128.223938,   
  24.143,   -129.512772,   
  24.459,   -130.805130,   
  24.779,   -132.100861,   
  25.104,   -133.399826,   
  25.433,   -134.701889,   
  25.766,   -136.006958,   
  26.103,   -137.314941,   
  26.445,   -138.625732,   
  26.792,   -139.939178,   
  27.143,   -141.255249,   
  27.498,   -142.573853,   
  27.859,   -143.894882,   
  28.224,   -145.218338,   
  28.593,   -146.544128,   
  28.968,   -147.872177,   
  29.347,   -149.202499,   
  29.732,   -150.535049,   
  30.121,   -151.869766,   
  30.516,   -153.206680,   
  30.916,   -154.545792,   
  31.321,   -155.887070,   
  31.731,   -157.230576,   
  32.146,   -158.576294,   
  32.568,   -159.924286,   
  32.994,   -161.274567,   
  33.426,   -162.627213,   
  33.864,   -163.982315,   
  34.308,   -165.339859,   
  34.757,   -166.699982,   
  35.213,   -168.062759,   
  35.674,   -169.428329,   
  36.141,   -170.796722,   
  36.615,   -172.168091,   
  37.094,   -173.542557,   
  37.580,   -174.920273,   
  38.072,   -176.301361,   
  38.571,   -177.685959,   
  39.076,   -179.074265,   
  39.588,   179.533646,   
  40.107,   178.137512,   
  40.632,   176.737213,   
  41.165,   175.332535,   
  41.704,   173.923264,   
  42.250,   172.509277,   
  42.804,   171.090286,   
  43.364,   169.666138,   
  43.932,   168.236572,   
  44.508,   166.801422,   
  45.091,   165.360413,   
  45.682,   163.913330,   
  46.280,   162.459961,   
  46.886,   161.000000,   
  47.500,   159.533279,   
  48.123,   158.059509,   
  48.753,   156.578445,   
  49.392,   155.089844,   
  50.039,   153.593399,   
  50.694,   152.088913,   
  51.358,   150.576080,   
  52.031,   149.054688,   
  52.713,   147.524445,   
  53.403,   145.985031,   
  54.103,   144.436249,   
  54.812,   142.877808,   
  55.530,   141.309418,   
  56.257,   139.730881,   
  56.994,   138.141876,   
  57.740,   136.542160,   
  58.497,   134.931488,   
  59.263,   133.309570,   
  60.039,   131.676193,   
  60.826,   130.031113,   
  61.623,   128.374069,   
  62.430,   126.704857,   
  63.248,   125.023216,   
  64.076,   123.328972,   
  64.916,   121.621857,   
  65.766,   119.901749,   
  66.628,   118.168488,   
  67.500,   116.421844,   
  68.385,   114.661736,   
  69.280,   112.887939,   
  70.188,   111.100510,   
  71.107,   109.299248,   
  72.039,   107.484169,   
  72.983,   105.655289,   
  73.939,   103.812561,   
  74.907,   101.956108,   
  75.888,   100.086090,   
  76.883,   98.202675,   
  77.890,   96.306046,   
  78.910,   94.396622,   
  79.944,   92.474800,   
  80.991,   90.541115,   
  82.052,   88.596207,   
  83.127,   86.640915,   
  84.216,   84.676147,   
  85.319,   82.703171,   
  86.437,   80.723351,   
  87.569,   78.738472,   
  88.716,   76.750557,   
  89.878,   74.762154,   
  91.055,   72.776367,   
  92.248,   70.796844,   
  93.457,   68.828194,   
  94.681,   66.875870,   
  95.921,   64.946648,   
  97.178,   63.048759,   
  98.451,   61.192261,   
  99.740,   59.389256,   
  101.047,   57.653831,   
  102.371,   56.002079,   
  103.712,   54.450912,   
  105.070,   53.016163,   
  106.447,   51.709988,   
  107.841,   50.537270,   
  109.254,   49.495586,   
  110.685,   48.574383,   
  112.135,   47.758148,   
  113.604,   47.029591,   
  115.092,   46.371510,   
  116.600,   45.768459,   
  118.127,   45.206963,   
  119.674,   44.675766,   
  121.242,   44.165440,   
  122.830,   43.668312,   
  124.439,   43.178043,   
  126.070,   42.689304,   
  127.721,   42.197910,   
  129.394,   41.700397,   
  131.089,   41.193844,   
  132.806,   40.676144,   
  134.546,   40.145466,   
  136.309,   39.600662,   
  138.094,   39.040779,   
  139.903,   38.465511,   
  141.736,   37.874783,   
  143.593,   37.269054,   
  145.474,   36.649120,   
  147.379,   36.016342,   
  149.310,   35.372612,   
  151.266,   34.720272,   
  153.247,   34.062443,   
  155.255,   33.402866,   
  157.289,   32.746048,   
  159.349,   32.098736,   
  161.436,   31.465660,   
  163.551,   30.853649,   
  165.694,   30.269831,   
  167.864,   29.721230,   
  170.063,   29.216425,   
  172.291,   28.759949,   
  174.548,   28.355137,   
  176.834,   28.003000,   
  179.151,   27.706106,   
  181.498,   27.458252,   
  183.875,   27.249004,   
  186.284,   27.070078,   
  188.724,   26.907904,   
  191.196,   26.753294,   
  193.701,   26.585190,   
  196.238,   26.400856,   
  198.809,   26.173876,   
  201.413,   25.905531,   
  204.052,   25.565882,   
  206.725,   25.156834,   
  209.433,   24.646973,   
  212.176,   24.030481,   
  214.956,   23.295279,   
  217.771,   22.429621,   
  220.624,   21.438396,   
  223.514,   20.337616,   
  226.442,   19.146486,   
  229.409,   17.892654,   
  232.414,   16.600328,   
  235.458,   15.296936,   
  238.543,   14.001250,   
  241.668,   12.725151,   
  244.833,   11.476376,   
  248.041,   10.252432,   
  251.290,   9.052423,   
  254.582,   7.874734,   
  257.917,   6.716197,   
  261.295,   5.576211,   
  264.718,   4.460950,   
  268.186,   3.375196,   
  271.699,   2.322036,   
  275.258,   1.314583,   
  278.864,   0.363055,   
  282.517,   -0.524487,   
  286.218,   -1.337334,   
  289.967,   -2.076005,   
  293.766,   -2.744025,   
  297.614,   -3.349617,   
  301.512,   -3.907452,   
  305.462,   -4.430208,   
  309.464,   -4.933265,   
  313.517,   -5.428071,   
  317.624,   -5.922658,   
  321.785,   -6.421754,   
  326.000,   -6.927844,   
  330.271,   -7.437840,   
  334.597,   -7.947536,   
  338.980,   -8.451222,   
  343.421,   -8.939335,   
  347.920,   -9.412338,   
  352.477,   -9.864934,   
  357.095,   -10.310126,   
  361.772,   -10.754061,   
  366.511,   -11.213979,   
  371.313,   -11.694469,   
  376.177,   -12.194794,   
  381.104,   -12.710883,   
  386.097,   -13.232956,   
  391.155,   -13.756968,   
  396.279,   -14.268029,   
  401.470,   -14.776251,   
  406.729,   -15.268707,   
  412.057,   -15.764606,   
  417.455,   -16.252254,   
  422.923,   -16.753454,   
  428.463,   -17.243477,   
  434.076,   -17.709352,   
  439.762,   -18.110502,   
  445.523,   -18.386988,   
  451.359,   -18.501108,   
  457.272,   -18.454964,   
  463.262,   -18.328114,   
  469.330,   -18.201181,   
  475.478,   -18.141811,   
  481.707,   -18.196671,   
  488.017,   -18.384995,   
  494.410,   -18.712461,   
  500.887,   -19.152626,   
  507.448,   -19.646778,   
  514.095,   -20.129698,   
  520.830,   -20.518827,   
  527.653,   -20.779331,   
  534.565,   -20.961178,   
  541.567,   -21.128679,   
  548.662,   -21.342958,   
  555.849,   -21.633488,   
  563.130,   -22.013329,   
  570.507,   -22.474257,   
  577.981,   -22.980509,   
  585.552,   -23.505260,   
  593.222,   -24.029572,   
  600.993,   -24.570358,   
  608.866,   -25.159395,   
  616.842,   -25.814383,   
  624.923,   -26.524996,   
  633.109,   -27.262465,   
  641.402,   -27.980919,   
  649.804,   -28.644650,   
  658.317,   -29.252071,   
  666.940,   -29.836790,   
  675.677,   -30.433828,   
  684.528,   -31.068218,   
  693.495,   -31.733479,   
  702.580,   -32.424419,   
  711.783,   -33.144787,   
  721.107,   -33.928757,   
  730.554,   -34.798512,   
  740.124,   -35.764248,   
  749.819,   -36.808556,   
  759.641,   -37.885838,   
  769.592,   -38.967690,   
  779.674,   -40.056503,   
  789.887,   -41.180969,   
  800.235,   -42.366062,   
  810.717,   -43.618309,   
  821.337,   -44.920910,   
  832.097,   -46.228371,   
  842.997,   -47.473186,   
  854.040,   -48.605057,   
  865.227,   -49.642506,   
  876.562,   -50.685970,   
  888.044,   -51.841774,   
  899.677,   -53.167351,   
  911.463,   -54.682835,   
  923.403,   -56.359261,   
  935.499,   -58.160187,   
  947.753,   -60.051548,   
  960.169,   -62.010311,   
  972.747,   -63.976997,   
  985.489,   -65.882133,   
  998.399,   -67.686180,   
  1011.477,   -69.365608,   
  1024.727,   -70.926231,   
  1038.151,   -72.432831,   
  1051.750,   -73.991364,   
  1065.528,   -75.694000,   
  1079.486,   -77.526123,   
  1093.627,   -79.402435,   
  1107.953,   -81.287430,   
  1122.467,   -83.157150,   
  1137.171,   -84.987671,   
  1152.067,   -86.783844,   
  1167.159,   -88.570976,   
  1182.448,   -90.369370,   
  1197.938,   -92.192619,   
  1213.630,   -94.056709,   
  1229.529,   -95.939247,   
  1245.635,   -97.825035,   
  1261.952,   -99.726807,   
  1278.484,   -101.644722,   
  1295.231,   -103.541550,   
  1312.198,   -105.409966,   
  1329.388,   -107.234879,   
  1346.802,   -109.036079,   
  1364.445,   -110.903519,   
  1382.318,   -112.827660,   
  1400.426,   -114.712196,   
  1418.771,   -116.611916,   
  1437.357,   -118.598297,   
  1456.186,   -120.588943,   
  1475.261,   -122.520248,   
  1494.587,   -124.396751,   
  1514.165,   -126.218826,   
  1534.000,   -128.023743,   
  1554.095,   -129.833466,   
  1574.453,   -131.676575,   
  1595.078,   -133.569153,   
  1615.973,   -135.352692,   
  1637.141,   -136.949432,   
  1658.588,   -138.525894,   
  1680.314,   -140.142899,   
  1702.326,   -141.784225,   
  1724.626,   -143.540070,   
  1747.218,   -145.433289,   
  1770.106,   -147.316406,   
  1793.293,   -149.142090,   
  1816.785,   -150.973175,   
  1840.584,   -152.798264,   
  1864.695,   -154.600220,   
  1889.122,   -156.533768,   
  1913.869,   -158.505722,   
  1938.940,   -160.497025,   
  1964.339,   -162.527557,   
  1990.071,   -164.611374,   
  2016.141,   -166.665955,   
  2042.551,   -168.803253,   
  2069.308,   -171.216110,   
  2096.415,   -173.815674,   
  2123.877,   -176.406067,   
  2151.699,   -179.203339,   
  2179.886,   177.890457,   
  2208.442,   174.917084,   
  2237.372,   171.690186,   
  2266.680,   168.231323,   
  2296.373,   164.745468,   
  2326.455,   161.200195,   
  2356.930,   157.581848,   
  2387.805,   153.858749,   
  2419.085,   149.804001,   
  2450.774,   145.566284,   
  2482.878,   140.960114,   
  2515.403,   135.929977,   
  2548.354,   131.544571,   
  2581.736,   126.515404,   
  2615.556,   120.443977,   
  2649.819,   112.983879,   
  2684.531,   104.795792,   
  2719.697,   96.282478,   
  2755.324,   87.708786,   
  2791.418,   79.792274,   
  2827.985,   72.099892,   
  2865.030,   64.504776,   
  2902.561,   56.720608,   
  2940.583,   49.207775,   
  2979.104,   41.494362,   
  3018.129,   33.512112,   
  3057.666,   25.215073,   
  3097.720,   16.648102,   
  3138.299,   8.009770,   
  3179.410,   -0.716206,   
  3221.059,   -9.758557,   
  3263.254,   -18.883854,   
  3306.001,   -28.163404,   
  3349.309,   -37.546829,   
  3393.183,   -46.964348,   
  3437.633,   -56.576992,   
  3482.665,   -66.181877,   
  3528.286,   -75.760971,   
  3574.505,   -85.506012,   
  3621.330,   -95.477272,   
  3668.768,   -105.500160,   
  3716.828,   -115.572769,   
  3765.517,   -125.663750,   
  3814.844,   -135.746109,   
  3864.817,   -145.763031,   
  3915.445,   -155.944504,   
  3966.736,   -166.335724,   
  4018.698,   -176.884750,   
  4071.342,   172.472885,   
  4124.675,   161.505234,   
  4178.707,   150.371475,   
  4233.446,   139.326675,   
  4288.903,   128.245926,   
  4345.086,   116.999390,   
  4402.005,   106.200485,   
  4459.670,   95.421677,   
  4518.090,   84.990829,   
  4577.275,   74.916130,   
  4637.236,   64.862534,   
  4697.982,   54.824669,   
  4759.524,   44.987122,   
  4821.872,   35.219185,   
  4885.037,   25.439119,   
  4949.029,   16.025259,   
  5013.860,   6.521025,   
  5079.540,   -2.800052,   
  5146.080,   -11.819510,   
  5213.492,   -21.698912,   
  5281.787,   -31.152004,   
  5350.976,   -39.892570,   
  5421.072,   -47.494518,   
  5492.086,   -54.567528,   
  5564.030,   -61.650490,   
  5636.917,   -68.901855,   
  5710.759,   -77.044861,   
  5785.567,   -85.520309,   
  5861.356,   -94.352669,   
  5938.138,   -103.173454,   
  6015.926,   -112.343391,   
  6094.732,   -121.469727,   
  6174.571,   -130.587540,   
  6255.456,   -139.607651,   
  6337.400,   -148.672241,   
  6420.417,   -157.936264,   
  6504.523,   -167.421051,   
  6589.729,   -176.616348,   
  6676.053,   174.196564,   
  6763.507,   165.212402,   
  6852.106,   156.381454,   
  6941.866,   147.733459,   
  7032.802,   139.157913,   
  7124.930,   130.345322,   
  7218.264,   121.113312,   
  7312.820,   111.888733,   
  7408.616,   102.409737,   
  7505.666,   92.649895,   
  7603.987,   82.658363,   
  7703.597,   72.429474,   
  7804.511,   61.951416,   
  7906.748,   51.172939,   
  8010.323,   40.363754,   
  8115.255,   29.625933,   
  8221.563,   19.053783,   
  8329.262,   8.507425,   
  8438.372,   -1.975549,   
  8548.912,   -12.452732,   
  8660.899,   -23.065752,   
  8774.354,   -33.718555,   
  8889.295,   -44.591778,   
  9005.742,   -55.642151,   
  9123.714,   -66.321289,   
  9243.231,   -77.356033,   
  9364.314,   -88.617104,   
  9486.983,   -99.887352,   
  9611.260,   -111.296059,   
  9737.164,   -123.040054,   
  9864.717,   -135.011566,   
  9993.941,   -147.279465,   
  10124.858,   -160.158585,   
  10257.490,   -173.406525,   
  10391.859,   172.939987,   
  10527.989,   158.902023,   
  10665.902,   144.592941,   
  10805.622,   130.059952,   
  10947.172,   115.498962,   
  11090.576,   100.822044,   
  11235.858,   85.862183,   
  11383.044,   70.674026,   
  11532.158,   55.314510,   
  11683.225,   39.750862,   
  11836.271,   24.023829,   
  11991.322,   8.221831,   
  12148.404,   -7.902443,   
  12307.544,   -24.403088,   
  12468.769,   -41.342937,   
  12632.104,   -58.492512,   
  12797.581,   -76.078766,   
  12965.225,   -94.001404,   
  13135.064,   -112.456024,   
  13307.129,   -131.533783,   
  13481.447,   -151.578049,   
  13658.050,   -172.504440,   
  13836.966,   165.564011,   
  14018.225,   142.719269,   
  14201.858,   119.284393,   
  14387.897,   100.880684,   
  14576.374,   82.619057,   
  14767.319,   64.427582,   
  14960.766,   46.486370,   
  15156.747,   28.680672,   
  15355.295,   10.475210,   
  15556.443,   -8.788765,   
  15760.228,   -28.686365,   
  15966.681,   -49.091908,   
  16175.839,   -70.342430,   
  16387.736,   -94.801720,   
  16602.410,   -121.446007,   
  16819.895,   -150.096527,   
  17040.230,   179.686935,   
  17263.451,   149.905350,   
  17489.596,   120.723503,   
  17718.703,   91.520889,   
  17950.813,   61.444016,   
  18185.961,   30.288515,   
  18424.191,   -2.746216,   
  18665.541,   -39.121731,   
  18910.053,   -78.678246,   
  19157.768,   -122.259880,   
  19408.729,   -171.546967,   
  19662.975,   136.765442,   
  19920.553,   91.052353,   
  20181.506,   58.832653,   
